[10:59:43:683]|[12-09-2024]|[com.adventnet.db.persistence.metadata.DataTypeManager]|[INFO]|[30]: Loaded data type :: SERIAL|
[10:59:43:687]|[12-09-2024]|[com.adventnet.db.persistence.metadata.DataTypeManager]|[INFO]|[30]: Loaded data type :: ZCHAR|
[10:59:43:687]|[12-09-2024]|[com.adventnet.db.persistence.metadata.DataTypeManager]|[SEVERE]|[30]: DataTypes initialized from :: ..\conf\udt|
[10:59:43:689]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Reading ..\conf\database_params.conf |
[10:59:43:783]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Driver Name :: org.postgresql.Driver|
[10:59:43:783]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Connection URL :: jdbc:postgresql://localhost:5432/mickeyshop?charSet=UTF-8|
[10:59:43:783]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Username :: postgres|
[10:59:43:783]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Min Size :: 1|
[10:59:43:783]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Max Size :: 20|
[10:59:43:783]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Transaction Isolation :: TRANSACTION_READ_COMMITTED|
[10:59:43:824]|[12-09-2024]|[com.adventnet.ds.DefaultDataSourcePlugIn]|[INFO]|[30]: DataSourcecom.zoho.cp.TxDataSource@1e53aab1|
[10:59:43:824]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Archive Adapter class ::: com.adventnet.db.archive.DefaultArchiveAdapter|
[10:59:43:824]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Storage Adapter class ::: null|
[10:59:43:827]|[12-09-2024]|[com.adventnet.db.api.RelationalAPI]|[SEVERE]|[30]: haltjvm.on.dbcrash is set to [true]|
[10:59:43:827]|[12-09-2024]|[com.adventnet.db.adapter.Jdbc20DBAdapter]|[INFO]|[30]: shutDownStrings :: []|
[10:59:43:831]|[12-09-2024]|[com.adventnet.db.adapter.Jdbc20DBAdapter]|[INFO]|[30]: Loading the function patterns from the file :: [..\conf\Persistence\postgres_functionpatterns.txt]|
[10:59:43:832]|[12-09-2024]|[com.adventnet.db.adapter.Jdbc20DBAdapter]|[INFO]|[30]: isDBMigration running :: false|
[10:59:43:832]|[12-09-2024]|[com.adventnet.db.adapter.Jdbc20DBAdapter]|[INFO]|[30]: isDBMigration dest DB :: false|
[10:59:43:833]|[12-09-2024]|[com.adventnet.db.adapter.postgres.PostgresDBAdapter]|[WARNING]|[30]: Identifier [pgsql_identifiers.txt] file not exist for this database|
[10:59:43:836]|[12-09-2024]|[com.adventnet.db.adapter.postgres.DefaultPostgresDBInitializer]|[INFO]|[30]: db.home ::: C:\Users\praveen-22566\Desktop\MickeyShopProject\AdventNetMickeyLite\AdventNet\MickeyLite\bin\\..\pgsql|
[10:59:43:838]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: DataSourcePlugIn is initialized successfully|
[10:59:43:838]|[12-09-2024]|[com.adventnet.ds.DataSourceManager]|[INFO]|[30]: No additional datasources are defined.|
[10:59:43:838]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: create.db is :: null|
[10:59:43:839]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Template replaced url :: jdbc:postgresql://localhost:5432/mickeyshop?charSet=UTF-8|
[10:59:43:971]|[12-09-2024]|[com.adventnet.db.adapter.postgres.PostgresDBAdapter]|[INFO]|[30]: Postgres version ::: 16.4|
[10:59:43:971]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Template replaced url :: jdbc:postgresql://localhost:5432/mickeyshop?charSet=UTF-8|
[10:59:43:971]|[12-09-2024]|[com.adventnet.db.adapter.Jdbc20DBAdapter]|[INFO]|[30]: splitConnectionURL :: {jdbcurl_props_separator=?, url_props_delimiter=&, Server=localhost, Port=5432, urlProps={charSet=UTF-8}, DBName=mickeyshop, urlWithoutProps=jdbc:postgresql://localhost:5432/mickeyshop}|
[10:59:43:972]|[12-09-2024]|[com.adventnet.db.adapter.postgres.PostgresDBAdapter]|[INFO]|[30]: psql not found at :: C:\Users\praveen-22566\Desktop\MickeyShopProject\AdventNetMickeyLite\AdventNet\MickeyLite\bin\..\pgsql\bin|
[10:59:43:972]|[12-09-2024]|[com.adventnet.db.adapter.postgres.PostgresDBAdapter]|[INFO]|[30]: isBundled :: false|
[10:59:43:974]|[12-09-2024]|[com.adventnet.db.adapter.AbstractRestoreHandler]|[INFO]|[30]: Restore process fully completed.|
[10:59:43:974]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Template replaced url :: jdbc:postgresql://localhost:5432/mickeyshop?charSet=UTF-8|
[10:59:43:974]|[12-09-2024]|[com.adventnet.db.adapter.Jdbc20DBAdapter]|[INFO]|[30]: splitConnectionURL :: {jdbcurl_props_separator=?, url_props_delimiter=&, Server=localhost, Port=5432, urlProps={charSet=UTF-8}, DBName=mickeyshop, urlWithoutProps=jdbc:postgresql://localhost:5432/mickeyshop}|
[10:59:43:974]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: Template replaced url :: jdbc:postgresql://localhost:5432/mickeyshop?charSet=UTF-8|
